StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q26_18,Q13,Q13_9_TEXT,Q19,Q81,Q82,Q102,Q103,Q106,GodAtheism,GodAtheismLanguage,NormalAbnormal,PossessLack,Explanation
2014-05-04 20:27:07,2014-05-04 20:28:42,0,,95,1,2014-05-04 20:28:43,R_4JeWYu5DBkZ2BQ9,,2,19,15,16,15,16,21,21,1,9,dax,"5,6",2,33,no,I dunno,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:29:59,2014-05-04 20:30:03,0,,4,1,2014-05-04 20:30:04,R_9MtKlqm4bW7gnTn,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-04 20:28:13,2014-05-04 20:30:09,0,,116,1,2014-05-04 20:30:10,R_1GFsye3mZPwr78x,,2,20,20,20,21,19,19,21,2,9,dax,6,2,34,,Interest in the possibility of a genetic belief in god,3,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:28:38,2014-05-04 20:30:46,0,,128,1,2014-05-04 20:30:47,R_79F9IeueJdPaUfP,,2,18,17,19,20,17,19,20,3,9,dax,6,1,41,no problems,Peoples belief in god.,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:27:57,2014-05-04 20:30:56,0,,179,1,2014-05-04 20:30:56,R_9SugvMuo34KZJOJ,,2,20,18,18,18,18,21,20,2,9,dax,6,1,25,none,unsure,3,Atheism,be atheists,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:28:51,2014-05-04 20:30:56,0,,125,1,2014-05-04 20:30:57,R_eV4Z6KVCTkrbca1,,2,21,21,21,21,21,21,21,2,"3,4,6",,2,1,27,,Testing how much you believe in religion.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:28:55,2014-05-04 20:31:22,0,,147,1,2014-05-04 20:31:23,R_do3eNsCLIiQTJ2Z,,2,20,20,20,15,19,20,21,4,9,dax,3,1,21,,Not quite sure,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:29:41,2014-05-04 20:32:19,0,,158,1,2014-05-04 20:32:19,R_1FysolgKvRikxp3,,2,21,21,21,21,21,21,21,5,9,dax,6,2,30,no problems,how open people would be to teaching that religion was not real in school.,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:30:02,2014-05-04 20:32:25,0,,143,1,2014-05-04 20:32:26,R_3UUhXiSdUNItifj,,2,20,20,20,20,21,21,21,4,9,dax,6,1,35,No.,People's feeling regarding scientific research on theology.,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:31:05,2014-05-04 20:32:41,0,,96,1,2014-05-04 20:32:42,R_5cJ99DtlSDItSTj,,2,20,16,16,16,16,20,21,4,9,dax,6,1,27,No,If people would be offended by the thought of religiousness being a mental disorder.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:30:13,2014-05-04 20:32:46,0,,153,1,2014-05-04 20:32:46,R_2fLPnMOuzo2ZioB,,2,19,17,19,18,19,19,20,5,9,dax,,1,31,,Religion and how likely people would be to change their opinions.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:30:47,2014-05-04 20:33:11,0,,144,1,2014-05-04 20:33:12,R_0wkk0wvmhSxHoHP,,2,18,20,20,18,16,21,21,2,9,dax,,1,27,no,,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:28:51,2014-05-04 20:33:21,0,,270,1,2014-05-04 20:33:22,R_55Q0eoK5CBnwBo1,,2,19,15,15,16,15,21,21,7,9,dax,6,2,51,No problems!,I think it was about my faith and religious beliefs.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:31:37,2014-05-04 20:33:27,0,,110,1,2014-05-04 20:33:28,R_9t2b8VgvZEVHsnX,,2,21,21,19,19,21,21,21,1,9,dax,6,2,24,no,unsure,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:33:43,2014-05-04 20:33:54,0,,11,1,2014-05-04 20:33:54,R_eOGoDlKrON6jCoB,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-04 20:33:33,2014-05-04 20:35:26,0,,113,1,2014-05-04 20:35:27,R_0BZawqPI64m8cZv,,2,16,19,19,17,16,20,20,5,9,dax,,2,28,No,Whether research affects what people truly believe.,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:30:52,2014-05-04 20:35:41,0,,289,1,2014-05-04 20:35:42,R_0vOv2qn3pLq50wt,,2,16,17,17,20,15,20,21,5,9,dax,2,2,36,No,How important people think brain structure is related to religion.,3,Atheism,be atheists,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:31:02,2014-05-04 20:35:55,0,,293,1,2014-05-04 20:35:56,R_eRQ3LMdATTk92GF,,2,18,18,18,17,17,19,19,6,9,dax,"2,3",1,25,no problems,"preferences,beliefs",2,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:36:02,2014-05-04 20:36:51,0,,49,1,2014-05-04 20:36:52,R_a3E3wVwhFvtUPyZ,,2,17,20,19,18,20,21,18,5,9,dax,,1,28,,,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:35:19,2014-05-04 20:37:05,0,,106,1,2014-05-04 20:37:05,R_261nShC2PDaDU8t,,2,18,20,18,18,18,20,20,4,9,dax,,1,22,,,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:35:20,2014-05-04 20:37:39,0,,139,1,2014-05-04 20:37:39,R_ahmiLXBJ8oNwcip,,2,17,17,19,17,19,21,21,5,9,dax,2,2,33,no,beliefs,3,Atheism,be atheists,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:33:54,2014-05-04 20:37:55,0,,241,1,2014-05-04 20:37:55,R_09tO516hnp3z3c9,,2,19,16,19,16,16,21,21,7,9,dax,6,2,33,No,Beliefs about HIgher Power and Science Conflict,3,God,believe in God,Abnormal,Lack,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain fails to exhibit ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:36:55,2014-05-04 20:38:05,0,,70,1,2014-05-04 20:38:06,R_0dq7UyYPhogMmj3,,2,20,20,20,16,18,21,21,2,9,dax,,1,21,No,Religiosity,3,Atheism,be atheists,Normal,Lack,Suppose a team of scientists discovers that people are more likely to be atheists if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:37:05,2014-05-04 20:38:07,0,,62,1,2014-05-04 20:38:08,R_6RqJyPMqf3bqL9b,,2,19,19,17,19,19,19,19,2,9,dax,2,1,23,none,God and science,3,God,believe in God,Abnormal,Possess,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
2014-05-04 20:35:39,2014-05-04 20:38:17,0,,158,1,2014-05-04 20:38:17,R_eG4qCDLqIGStUFL,,2,18,19,18,18,18,19,19,1,9,dax,6,1,26,,your beliefs,2,God,believe in God,Normal,Possess,"Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain exhibits ""Type M neural activity"". Type M activity is the type of activity normally observed in that brain region. The team has retested and confirmed the discovery in two additional experiments."
2014-05-04 20:39:05,2014-05-04 20:39:15,0,,10,1,2014-05-04 20:39:15,R_6rLiamUnDisaHBz,,1,,,,,,,,,,,,,,,,,,,,,
2014-05-04 20:37:03,2014-05-04 20:40:09,0,,186,1,2014-05-04 20:40:09,R_0ozLGiCudPzoBSZ,,2,19,18,20,16,19,16,19,4,9,dax,6,1,20,"Nope, all correct on my end.",How people's belief in god reflects their belief that science could potentially prove or disprove his existence.,3,God,believe in God,Normal,Lack,Suppose a team of scientists discovers that people are more likely to believe in God if the ventral striatum cortex in their brain never suffers from mini-seizures. Mini-seizures reflect an abnormality in that brain region. The team has retested and confirmed the discovery in two additional experiments.
