StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,Q1,Q108_1,Q108_2,Q108_3,Q108_4,Q108_5,Q108_6,Q108_7,Q108_8,Q108_9,Q108_10,Q108_11,Q108_12,Q100,Q15,Q14,Q16,Q119,Q118,Q122,Q121,Q97,Q101_1_1,Q101_2_1,Q101_3_1,Q101_4_1,Q101_5_1,Q101_6_1,Q101_7_1,Q101_8_1,Q101_9_1,Q101_10_1,Q101_11_1,Q101_12_1,Q13,Q13_9_TEXT,Q19,Q20,Q81,Q82,Q102,Q103,Q106,AcceptReject,SciRelMor,CommonRare,Claim,ClaimSet,Whether,TargetRating,Believe,True,Wrong,Explanation,ExplanationType,NormalAbnormal
2014-03-06 20:27:52,2014-03-06 20:32:37,0,,285,1,2014-03-06 20:32:38,R_etCQK2xC4iXX32l,,2,5,3,3,1,4,5,5,4,5,4,5,4,2,5,6,4,,,,,6,20,10,50,30,40,50,50,30,90,90,99,90,9,dax,4,1,1,27,Nope.,How we feel about certain beliefs and correlation to our age and gender (demographic),3,1,2,1,There is a God.,3,there is a God,4,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-06 20:26:30,2014-03-06 20:36:27,0,,597,1,2014-03-06 20:36:28,R_7W07DhSmy5Nvh89,,2,6,6,1,6,7,7,4,7,7,7,2,7,,,,,5,6,2,2,5,64,80,50,52,82,57,29,52,99,99,23,32,9,dax,"4,5",1,2,62,No,Thought processes in humans,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,2,believe,true,false,"People are more likely to believe this claim if they suffered from an attachment disorder as a child – that is, if their parental attachment was abnormal.",Developmental,Abnormal
2014-03-06 20:45:11,2014-03-06 20:45:20,0,,9,1,2014-03-06 20:45:21,R_6zD47pN2z8ehFit,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-03-06 20:30:09,2014-03-06 20:51:38,0,,1289,1,2014-03-06 20:51:39,R_3C8SpAml7tzlbEN,,2,5,5,6,4,2,2,1,1,5,6,3,3,,,,,3,3,5,5,2,50,60,40,45,60,60,35,60,90,90,20,20,9,dax,"4,5",3,1,34,some of it was confusing mentally,if a variable was placed on something would it change your belief.,3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,5,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-06 19:20:52,2014-03-06 19:23:18,0,,146,0,2014-03-06 23:23:22,R_8w7Q0Shcnmcr2y9,,2,4,5,6,6,6,6,6,5,5,5,5,6,7,7,6,5,,,,,7,100,100,100,100,100,100,100,100,100,100,100,100,9,dax,,,,,,,,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,5,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-06 19:25:02,2014-03-06 19:28:37,0,,215,0,2014-03-06 23:28:44,R_dcKrig9JtnDLF2Z,,2,5,5,4,4,2,2,3,2,5,6,4,4,2,3,4,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,5,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-06 23:39:11,2014-03-06 23:51:11,0,,720,1,2014-03-06 23:51:12,R_0iY8UtOO3EW8rnn,,2,7,7,1,1,7,6,3,6,7,7,1,1,5,2,2,1,,,,,7,100,100,25,20,75,75,25,30,100,100,10,5,9,dax,"4,5",1,1,49,"everything worked - no problems  ",a  persons spiritual beliefs and how they relate to social problems and the decisions they make,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-07 00:29:58,2014-03-07 00:38:57,0,,539,1,2014-03-07 00:38:57,R_9XCP6B1tz1tNw1f,,2,7,7,7,7,1,1,1,1,7,7,4,4,,,,,4,6,4,4,5,99,99,90,70,70,70,50,60,97,98,5,5,9,dax,"4,5",1,2,22,No.,I don't know.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-07 00:42:38,2014-03-07 00:58:42,0,,964,1,2014-03-07 00:58:43,R_0CDfuxp6g81y7gV,,2,7,7,6,6,7,7,4,5,7,7,6,2,2,3,4,4,,,,,1,100,89,97,90,85,86,65,75,100,100,79,35,9,dax,"4,5",1,2,40,no,if one is affected by a claim challenges his or her believe.,2,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,4,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-07 02:05:50,2014-03-07 02:11:23,0,,333,1,2014-03-07 02:11:23,R_6DX73M6eC7pdBVb,,2,5,6,5,6,6,5,6,5,7,6,4,4,,,,,3,3,2,2,2,90,70,65,75,90,50,88,55,100,97,45,50,9,dax,"4,5",1,1,29,no,To see our beliefs on God and a claim by Michael,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,6,believe,true,false,"People are more likely to believe this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-07 03:13:13,2014-03-07 03:19:05,0,,352,1,2014-03-07 03:19:06,R_ahGOuJTBKoxRO05,,2,7,5,6,5,7,6,3,5,7,7,5,2,6,4,4,4,,,,,5,100,60,70,50,90,80,65,70,99,100,12,5,9,dax,"4,5",1,1,57,No,The effect of prejudicial information on one's belief in the Almighty,3,2,2,1,There is a God.,9,there is a God,7,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-07 04:00:00,2014-03-07 04:05:44,0,,344,1,2014-03-07 04:05:44,R_ah0BQM9cQbbaOCV,,2,6,5,5,5,5,5,5,5,6,5,5,5,5,5,4,4,,,,,5,90,50,90,70,80,50,90,60,90,50,20,30,9,dax,2,1,1,24,Everything went fine.,,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,5,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-07 04:22:52,2014-03-07 04:30:46,0,,474,1,2014-03-07 04:30:47,R_4OQvzFeI8mSUb4N,,2,7,7,6,7,1,1,1,1,7,7,1,1,,,,,4,4,4,4,1,95,30,10,50,90,30,60,40,80,85,15,20,9,dax,"4,5",3,2,61,nothing,no idea,3,1,1,2,Humans evolved via natural selection and share common ancestry with many other species.,2,humans evolved via natural selection,6,believe,true,false,"People are more likely to believe this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-07 07:30:54,2014-03-07 07:38:14,0,,440,1,2014-03-07 07:38:15,R_5A9CrhVfpgBeUjr,,2,7,7,1,4,7,6,3,7,7,7,1,1,,,,,3,5,5,6,4,100,100,40,95,80,70,90,50,20,100,30,20,"2,3,4",,"4,5",2,1,39,no,spirituality of people,3,1,3,1,Killing an innocent person is morally wrong.,5,killing an innocent person is wrong,7,believe,true,false,"People are more likely to believe this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
2014-03-07 09:21:52,2014-03-07 09:28:16,0,,384,1,2014-03-07 09:28:16,R_089ggZMSsI9ZH5H,,2,7,7,6,6,1,1,1,1,4,4,1,1,6,6,6,6,,,,,5,80,80,20,20,80,50,60,60,80,60,10,10,9,dax,"4,5",1,1,26,No,Perceptions regarding morals.,3,1,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,1,some diseases are caused by germs,7,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-07 09:26:16,2014-03-07 09:31:03,0,,287,1,2014-03-07 09:31:04,R_24sxzcCHE1SUwQt,,2,7,6,5,7,7,7,7,6,7,7,1,1,,,,,4,5,5,3,5,95,99,50,60,80,60,80,20,20,98,5,15,"1,3,4",,"4,5",3,2,27,no,it was ok - a little all over the place,3,2,3,2,Killing animals for human consumption is morally wrong.,12,killing animals for human consumption is wrong,1,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-07 10:09:53,2014-03-07 10:18:59,0,,546,1,2014-03-07 10:18:59,R_8IlQRWHxB5sBdu5,,2,5,5,4,4,3,5,3,4,5,5,3,5,,4,3,5,,,,,5,10,5,5,11,5,5,12,10,10,5,17,5,9,dax,2,3,1,27,no,decisions,3,1,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,4,every person has a soulmate,3,believe,true,false,People are more likely to believe this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-07 10:13:27,2014-03-07 10:26:57,0,,810,1,2014-03-07 10:26:58,R_0ixes4PmysVH189,,2,7,7,7,5,4,3,1,3,7,7,1,1,,,,,4,4,4,4,1,100,100,65,75,90,80,50,80,75,75,15,15,9,dax,"4,5",2,1,37,"Not a single scientist believes Earth is warming because of ""harmful pollutants"". Carbon dioxide is not a harmful pollutant but rather a naturally occurring gas that Antarctic ice-cores show goes through a cycle. We were at the high end of that cycle before the USA was a twinkle in George Washington's eye.  Human activity has undoubtedly added fuel to the so-called fire...  ",Inventing facts to justify religious beliefs.,3,2,2,1,There is a God.,9,there is a God,4,reject,false,true,"People are more likely to reject this claim if they have a mutated acfga2 gene – in other words, if their acfga2 gene is abnormal.",Genetic,Abnormal
2014-03-07 10:35:28,2014-03-07 10:41:05,0,,337,1,2014-03-07 10:41:05,R_7UOQLMqELMByqfH,,2,6,6,6,7,4,4,3,3,6,7,2,3,6,3,4,4,,,,,5,50,50,50,70,70,90,90,90,95,95,20,10,9,dax,"1,2,3",2,1,31,No,"Perceptions of God ",3,1,2,1,There is a God.,3,there is a God,4,believe,true,false,"People are more likely to believe this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-07 10:41:15,2014-03-07 10:47:10,0,,355,1,2014-03-07 10:47:11,R_b2sH2tTbUk704E5,,2,7,7,7,7,6,7,5,6,7,7,6,5,,,,,5,5,6,5,6,95,85,50,55,75,85,50,50,95,95,33,50,"1,3,4",,"4,5",2,2,40,no,religion,1,2,2,2,Every person has a soulmate or life partner who has been preselected for him or her by God or some other spiritual force in the universe.,10,every person has a soulmate,5,reject,false,true,"People are more likely to reject this claim if they exhibit “cognitive biases in lexical processing” when reasoning, which is a type of processing that’s abnormal in these cases.",Psychological,Abnormal
2014-03-07 10:48:34,2014-03-07 10:56:28,0,,474,1,2014-03-07 10:56:28,R_1A1ZhSq94vIodmd,,2,6,6,6,7,2,2,2,2,7,7,3,3,2,4,6,4,,,,,6,60,50,50,60,75,70,80,50,80,60,10,5,"1,3,4",,"4,5",1,3,25,No,"What beliefs people have, on what they base them, if/how they challenge them",3,2,1,1,Some diseases are caused by microorganisms called ‘germs’ that can infect a host organism.,7,some diseases are caused by germs,6,reject,false,true,"People are more likely to reject this claim if they engage in “Type M lexical processing” when reasoning, which is the type of processing normally engaged in these cases.",Psychological,Normal
2014-03-07 11:07:23,2014-03-07 11:11:47,0,,264,1,2014-03-07 11:11:48,R_cZuXPKQnxTu6QbH,,2,6,5,4,6,7,7,7,6,7,7,2,1,,,,,7,5,5,5,7,70,43,35,45,70,70,85,70,100,100,12,17,9,dax,4,3,1,25,Nothing was wrong or confusing,I enjoyed it,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,"People are more likely to reject this claim if they did not suffer from an attachment disorder as a child – that is, if their parental attachment was normal.",Developmental,Normal
2014-03-07 12:12:09,2014-03-07 12:18:50,0,,401,1,2014-03-07 12:18:51,R_38D4EZ3Uc03HBUV,,2,5,5,7,6,6,5,4,5,7,6,3,2,,,,,4,4,4,4,5,100,100,75,75,60,80,75,75,100,100,10,25,9,dax,"4,5",1,2,21,,,3,1,3,2,Killing animals for human consumption is morally wrong.,6,killing animals for human consumption is wrong,3,believe,true,false,"People are more likely to believe this claim if they have ""Type M neural activity"" in the ventral striatum cortex in their brain, which is the type of activity normally observed there.",Neuro,Normal
2014-03-07 12:20:25,2014-03-07 12:23:08,0,,163,1,2014-03-07 12:23:08,R_eM2EBDMC5lHjHbD,,2,7,2,7,7,2,2,2,2,7,7,2,2,5,5,5,5,,,,,5,100,15,89,95,50,10,40,5,100,100,15,40,"2,3,4,5",,5,1,2,23,n/a,n/a,3,2,3,1,Killing an innocent person is morally wrong.,11,killing an innocent person is wrong,7,reject,false,true,People are more likely to reject this claim if they frequently have “mini-seizures” in the ventral striatum cortex in the brain: this involves an abnormal pattern of activity.,Neuro,Abnormal
2014-03-07 12:52:36,2014-03-07 12:58:06,0,,330,1,2014-03-07 12:58:06,R_78NQNlPBt50zynj,,2,6,6,6,6,1,1,2,2,6,6,6,2,2,6,6,6,,,,,5,95,50,50,40,50,30,50,30,95,90,30,20,9,dax,"4,5",1,1,21,I did not have any problems with this survey.,I have no idea.,3,2,1,2,Humans evolved via natural selection and share common ancestry with many other species.,8,humans evolved via natural selection,6,reject,false,true,"People are more likely to reject this claim if they do not have a mutated acfga2 gene – in other words, if their acfga2 gene is normal.",Genetic,Normal
